0.88,-1.1056,-3.4987,-2.4757,10.001,-0.074372,1.4114,0.036753,0.99534,-0.74594,-0.014096,-1.7977,-0.011014,1.0519,-0.60211,-0.59259,-0.5992,-0.25895,-0.66984,-0.20911,0.073433,-0.87988,-13.769,-17.107,-13.518,-19.431,-12.131,2.7418,-30.339,1.1058,3.5363,2.4801,-10.006,0.074525,-1.4106,-0.036791,0.99828,-0.74298,-0.012828,-1.7944,-0.0099937,1.0515,-0.59777,1.0011,-0.74011,-0.011629,-1.7912,-0.0090332,1.0512,-0.59359,-5.5511e-17,-1.5645,-0.026482,9.9944,0.24616,1.6121,-3.0191e-07,0.41054,0.20975,-1.8034,0.0046413,0.021706,-1.8328e-08
0.885,-1.0962,-3.401,-2.4434,9.9943,-0.0716,1.4155,0.036395,0.99234,-0.74899,-0.015433,-1.8011,-0.012097,1.0522,-0.6066,-0.60618,-0.61601,-0.27298,-0.68891,-0.22147,0.076294,-0.91046,-13.59,-16.808,-14.025,-19.073,-12.358,2.861,-30.577,1.097,3.4296,2.4499,-9.9898,0.071976,-1.4136,-0.036435,0.99534,-0.74594,-0.014096,-1.7977,-0.011014,1.0519,-0.60211,0.99828,-0.74298,-0.012828,-1.7944,-0.0099937,1.0515,-0.59777,0,-1.5233,-0.011279,9.9976,0.24685,1.6122,-2.4537e-07,0.40496,0.2095,-1.8026,0.0045177,0.021076,-1.7392e-08
0.89,-1.0868,-3.3151,-2.4098,9.9943,-0.068863,1.4198,0.036058,0.98927,-0.75212,-0.016841,-1.8046,-0.013242,1.0526,-0.61124,-0.61923,-0.63193,-0.28722,-0.70727,-0.23388,0.078917,-0.94002,-13.053,-15.914,-14.236,-18.358,-12.403,2.6226,-29.564,1.089,3.3409,2.42,-9.9889,0.069587,-1.4179,-0.036134,0.99234,-0.74899,-0.015433,-1.8011,-0.012097,1.0522,-0.6066,0.99534,-0.74594,-0.014096,-1.7977,-0.011014,1.0519,-0.60211,-2.7756e-17,-1.4811,0.0048348,10.001,0.24757,1.6123,-2.9117e-07,0.40187,0.20715,-1.8045,0.0070644,0.022787,-1.8081e-08
0.895,-1.0805,-3.2226,-2.3828,9.9922,-0.066651,1.4239,0.035788,0.98613,-0.75532,-0.018319,-1.8082,-0.01445,1.053,-0.61603,-0.63217,-0.64731,-0.30117,-0.72503,-0.24699,0.081897,-0.96995,-12.934,-15.378,-13.955,-17.762,-13.11,2.9802,-29.922,1.0819,3.253,2.3913,-9.9913,0.067351,-1.4226,-0.035861,0.98927,-0.75212,-0.016841,-1.8046,-0.013242,1.0526,-0.61124,0.99234,-0.74899,-0.015433,-1.8011,-0.012097,1.0522,-0.6066,0,-1.4379,0.021879,10.004,0.24831,1.6125,-2.6878e-07,0.39887,0.20486,-1.8067,0.0082276,0.024027,-1.8215e-08
0.9,-1.0676,-3.1067,-2.3404,9.9783,-0.063059,1.428,0.035321,0.98294,-0.75861,-0.019869,-1.8119,-0.015724,1.0534,-0.62097,-0.64474,-0.66233,-0.31572,-0.74196,-0.25991,0.084639,-0.99939,-12.577,-15.02,-14.547,-16.928,-12.924,2.7418,-29.445,1.0722,3.159,2.3561,-9.9871,0.06424,-1.4265,-0.035489,0.98613,-0.75532,-0.018319,-1.8082,-0.01445,1.053,-0.61603,0.98927,-0.75212,-0.016841,-1.8046,-0.013242,1.0526,-0.61124,-5.5511e-17,-1.3938,0.039878,10.008,0.24907,1.6126,-2.287e-07,0.39519,0.20287,-1.8092,0.007715,0.024424,-1.7756e-08
0.905,-1.0589,-3.0277,-2.3055,9.9853,-0.060201,1.4325,0.03501,0.97968,-0.76196,-0.02149,-1.8157,-0.017063,1.0539,-0.62606,-0.65708,-0.6761,-0.33003,-0.75841,-0.27316,0.087619,-1.0284,-12.338,-13.769,-14.307,-16.451,-13.248,2.9802,-29.027,1.0627,3.0542,2.3206,-9.9821,0.061365,-1.4312,-0.035132,0.98294,-0.75861,-0.019869,-1.8119,-0.015724,1.0534,-0.62097,0.98613,-0.75532,-0.018319,-1.8082,-0.01445,1.053,-0.61603,2.7756e-17,-1.3488,0.058842,10.012,0.24986,1.6128,-2.2901e-07,0.39132,0.20082,-1.8084,0.011196,0.026406,-1.8921e-08
0.91,-1.0459,-2.9105,-2.2609,9.9743,-0.056515,1.4371,0.034549,0.97635,-0.76538,-0.023185,-1.8195,-0.018469,1.0543,-0.63128,-0.66894,-0.6898,-0.34476,-0.77414,-0.28649,0.090599,-1.0569,-11.861,-13.709,-14.737,-15.736,-13.329,2.9802,-28.491,1.0492,2.9457,2.275,-9.9714,0.057522,-1.4349,-0.034664,0.97968,-0.76196,-0.02149,-1.8157,-0.017063,1.0539,-0.62606,0.98294,-0.75861,-0.019869,-1.8119,-0.015724,1.0534,-0.62097,4.1633e-17,-1.3029,0.078793,10.015,0.25067,1.6129,-3.9526e-07,0.38751,0.19678,-1.8098,0.011451,0.027838,-1.8436e-08
0.915,-1.0367,-2.8061,-2.2242,9.973,-0.05344,1.4423,0.034192,0.97297,-0.76887,-0.024951,-1.8234,-0.019944,1.0548,-0.63665,-0.68063,-0.70268,-0.35919,-0.7894,-0.30048,0.093699,-1.0852,-11.682,-12.875,-14.432,-15.259,-13.989,3.0994,-28.253,1.0421,2.8529,2.2427,-9.9754,0.054979,-1.4401,-0.034377,0.97635,-0.76538,-0.023185,-1.8195,-0.018469,1.0543,-0.63128,0.97968,-0.76196,-0.02149,-1.8157,-0.017063,1.0539,-0.62606,2.7756e-17,-1.2563,0.099737,10.019,0.2515,1.613,-2.7259e-07,0.38299,0.19657,-1.8125,0.012402,0.027973,-1.7727e-08
0.92,-1.0229,-2.6937,-2.1757,9.9628,-0.049404,1.4464,0.033713,0.96954,-0.77242,-0.026792,-1.8274,-0.021488,1.0553,-0.64216,-0.69189,-0.71472,-0.3741,-0.80347,-0.31432,0.096798,-1.1128,-11.265,-12.04,-14.903,-14.067,-13.841,3.0994,-27.657,1.0296,2.7459,2.1976,-9.9701,0.051257,-1.4447,-0.033939,0.97297,-0.76887,-0.024951,-1.8234,-0.019944,1.0548,-0.63665,0.97635,-0.76538,-0.023185,-1.8195,-0.018469,1.0543,-0.63128,-1.3878e-17,-1.209,0.12171,10.023,0.25236,1.6132,-2.6347e-07,0.37718,0.19388,-1.816,0.013059,0.028086,-1.8876e-08
0.925,-1.0124,-2.5862,-2.1341,9.9612,-0.046124,1.4516,0.033339,0.96604,-0.77603,-0.028706,-1.8315,-0.023101,1.0558,-0.64781,-0.70304,-0.72616,-0.38874,-0.8173,-0.32839,0.10002,-1.1402,-11.146,-11.444,-14.639,-13.828,-14.069,3.2186,-27.418,1.0157,2.6306,2.1487,-9.9631,0.047227,-1.4496,-0.033468,0.96954,-0.77242,-0.026792,-1.8274,-0.021488,1.0553,-0.64216,0.97297,-0.76887,-0.024951,-1.8234,-0.019944,1.0548,-0.63665,4.1633e-17,-1.1609,0.14471,10.027,0.25324,1.6133,-3.4121e-07,0.37215,0.19051,-1.8161,0.014183,0.029679,-1.8299e-08
0.93,-1.0005,-2.4904,-2.0875,9.9628,-0.042315,1.4561,0.032931,0.9625,-0.77969,-0.030694,-1.8356,-0.024786,1.0563,-0.65359,-0.71388,-0.73654,-0.40354,-0.83017,-0.34268,0.10347,-1.1671,-10.848,-10.371,-14.806,-12.875,-14.296,3.4571,-26.882,1.0036,2.5235,2.1025,-9.9589,0.043435,-1.4542,-0.033041,0.96604,-0.77603,-0.028706,-1.8315,-0.023101,1.0558,-0.64781,0.96954,-0.77242,-0.026792,-1.8274,-0.021488,1.0553,-0.64216,1.249e-16,-1.1123,0.16876,10.031,0.25415,1.6134,-3.39e-07,0.36649,0.18789,-1.8186,0.01451,0.029969,-1.6673e-08
0.935,-0.98629,-2.3663,-2.036,9.9534,-0.038154,1.4614,0.032446,0.9589,-0.7834,-0.032757,-1.8398,-0.026543,1.0568,-0.65951,-0.72408,-0.74673,-0.41867,-0.84245,-0.35717,0.10669,-1.1936,-10.192,-10.192,-15.132,-12.279,-14.489,3.2186,-26.465,0.99228,2.4246,2.057,-9.9634,0.039772,-1.4597,-0.03265,0.9625,-0.77969,-0.030694,-1.8356,-0.024786,1.0563,-0.65359,0.96604,-0.77603,-0.028706,-1.8315,-0.023101,1.0558,-0.64781,-1.0408e-16,-1.0631,0.19387,10.036,0.25507,1.6136,-3.5752e-07,0.36397,0.18446,-1.8211,0.017541,0.032045,-1.7182e-08
0.94,-0.97332,-2.2595,-1.9857,9.9536,-0.034053,1.4666,0.032009,0.95525,-0.78716,-0.034896,-1.844,-0.028373,1.0573,-0.66556,-0.73415,-0.75591,-0.43369,-0.85413,-0.37192,0.11039,-1.2197,-10.073,-9.1791,-15.02,-11.682,-14.752,3.6955,-26.166,0.98,2.307,2.0091,-9.9535,0.036181,-1.464,-0.03224,0.9589,-0.7834,-0.032757,-1.8398,-0.026543,1.0568,-0.65951,0.9625,-0.77969,-0.030694,-1.8356,-0.024786,1.0563,-0.65359,7.8063e-17,-1.0134,0.22006,10.04,0.25602,1.6137,-3.869e-07,0.35863,0.18299,-1.8218,0.017172,0.032746,-1.7038e-08
0.945,-0.96255,-2.1507,-1.9395,9.9511,-0.030772,1.4714,0.031656,0.95155,-0.79097,-0.037108,-1.8483,-0.030277,1.0579,-0.67173,-0.74387,-0.76425,-0.44866,-0.86486,-0.38653,0.11396,-1.2452,-9.7156,-8.3446,-14.961,-10.729,-14.607,3.5763,-25.451,0.96826,2.2001,1.9611,-9.9553,0.032373,-1.4695,-0.031838,0.95525,-0.78716,-0.034896,-1.844,-0.028373,1.0573,-0.66556,0.9589,-0.7834,-0.032757,-1.8398,-0.026543,1.0568,-0.65951,5.4644e-17,-0.96318,0.24735,10.044,0.25699,1.6138,-3.5414e-07,0.35352,0.18044,-1.8225,0.020708,0.034118,-1.7102e-08
0.95,-0.94885,-2.0453,-1.8855,9.9549,-0.026262,1.4771,0.031194,0.9478,-0.79481,-0.039397,-1.8527,-0.032256,1.0585,-0.67803,-0.75346,-0.77194,-0.46374,-0.87523,-0.40181,0.11778,-1.2704,-9.5963,-7.689,-15.08,-10.371,-15.279,3.8147,-25.213,0.95366,2.0878,1.9055,-9.9511,0.027937,-1.4744,-0.031359,0.95155,-0.79097,-0.037108,-1.8483,-0.030277,1.0579,-0.67173,0.95525,-0.78716,-0.034896,-1.844,-0.028373,1.0573,-0.66556,1.0408e-16,-0.91258,0.27573,10.049,0.25798,1.6139,-3.3375e-07,0.34621,0.17842,-1.8257,0.020413,0.033577,-1.5724e-08
0.955,-0.93392,-1.931,-1.8279,9.9509,-0.021732,1.4821,0.030714,0.944,-0.79869,-0.041762,-1.8571,-0.03431,1.0591,-0.68446,-0.76264,-0.77885,-0.47901,-0.88453,-0.41688,0.12159,-1.2947,-9.1791,-6.9141,-15.274,-9.2983,-15.072,3.8147,-24.319,0.93817,1.9724,1.8471,-9.9479,0.023223,-1.4796,-0.03086,0.9478,-0.79481,-0.039397,-1.8527,-0.032256,1.0585,-0.67803,0.95155,-0.79097,-0.037108,-1.8483,-0.030277,1.0579,-0.67173,-4.1633e-17,-0.86164,0.30524,10.053,0.259,1.614,-3.8393e-07,0.34202,0.17388,-1.8268,0.022579,0.035743,-1.5737e-08
0.96,-0.92173,-1.824,-1.7755,9.9516,-0.017895,1.4872,0.030331,0.94016,-0.80261,-0.044202,-1.8615,-0.03644,1.0597,-0.691,-0.7714,-0.78493,-0.49418,-0.89324,-0.43207,0.12577,-1.3187,-8.7619,-6.0797,-15.173,-8.7023,-15.184,4.1723,-23.961,0.9252,1.8677,1.7932,-9.9506,0.018962,-1.4848,-0.030435,0.944,-0.79869,-0.041762,-1.8571,-0.03431,1.0591,-0.68446,0.9478,-0.79481,-0.039397,-1.8527,-0.032256,1.0585,-0.67803,5.5511e-17,-0.8104,0.33587,10.058,0.26003,1.6141,-4.0456e-07,0.33812,0.17089,-1.8279,0.024902,0.037631,-1.653e-08
0.965,-0.90774,-1.7038,-1.719,9.9485,-0.013463,1.4929,0.029877,0.93628,-0.80655,-0.046719,-1.866,-0.038647,1.0603,-0.69767,-0.77999,-0.79054,-0.50938,-0.90134,-0.44773,0.12982,-1.3419,-8.5831,-5.6028,-15.199,-8.1062,-15.661,4.0531,-23.246,0.91006,1.7438,1.7345,-9.944,0.014374,-1.4903,-0.02995,0.94016,-0.80261,-0.044202,-1.8615,-0.03644,1.0597,-0.691,0.944,-0.79869,-0.041762,-1.8571,-0.03431,1.0591,-0.68446,-6.9389e-17,-0.75891,0.36765,10.063,0.26109,1.6142,-3.0831e-07,0.33154,0.16851,-1.8298,0.026291,0.03838,-1.6671e-08
0.97,-0.89444,-1.594,-1.6623,9.9487,-0.0093067,1.498,0.029471,0.93236,-0.81051,-0.049312,-1.8706,-0.040932,1.061,-0.70445,-0.78815,-0.79513,-0.52467,-0.90861,-0.4632,0.13423,-1.3648,-8.1658,-4.5896,-15.289,-7.2718,-15.475,4.4107,-22.888,0.89835,1.6396,1.6815,-9.9461,0.010646,-1.4952,-0.029593,0.93628,-0.80655,-0.046719,-1.866,-0.038647,1.0603,-0.69767,0.94016,-0.80261,-0.044202,-1.8615,-0.03644,1.0597,-0.691,1.3878e-17,-0.70723,0.40056,10.068,0.26217,1.6143,-3.4112e-07,0.32725,0.16586,-1.8355,0.025589,0.038243,-1.5082e-08
0.975,-0.87633,-1.4804,-1.5934,9.9471,-0.0037773,1.5031,0.028917,0.92839,-0.8145,-0.051982,-1.8751,-0.043294,1.0617,-0.71134,-0.79632,-0.799,-0.54021,-0.91517,-0.47873,0.13888,-1.3871,-8.1658,-3.8743,-15.542,-6.5565,-15.531,4.6492,-22.233,0.88444,1.5254,1.6232,-9.9465,0.0063071,-1.5008,-0.029169,0.93236,-0.81051,-0.049312,-1.8706,-0.040932,1.061,-0.70445,0.93628,-0.80655,-0.046719,-1.866,-0.038647,1.0603,-0.69767,0,-0.65542,0.43464,10.073,0.26327,1.6144,-3.5779e-07,0.32064,0.16518,-1.8364,0.02721,0.038456,-1.4102e-08
0.98,-0.8615,-1.3609,-1.532,9.9399,0.00059649,1.5077,0.028485,0.92439,-0.81851,-0.054729,-1.8797,-0.045735,1.0624,-0.71834,-0.80401,-0.8021,-0.55559,-0.92077,-0.49424,0.14353,-1.4089,-7.689,-3.0994,-15.374,-5.6028,-15.508,4.6492,-21.815,0.86848,1.4152,1.5588,-9.9453,0.0011916,-1.5058,-0.028668,0.92839,-0.8145,-0.051982,-1.8751,-0.043294,1.0617,-0.71134,0.93236,-0.81051,-0.049312,-1.8706,-0.040932,1.061,-0.70445,-1.1102e-16,-0.60352,0.46988,10.078,0.26439,1.6145,-3.9977e-07,0.31669,0.16031,-1.8367,0.029634,0.04128,-1.5601e-08
0.985,-0.8475,-1.2549,-1.4707,9.944,0.0051067,1.5132,0.028069,0.92034,-0.82252,-0.057553,-1.8843,-0.048255,1.0631,-0.72545,-0.81122,-0.80436,-0.57098,-0.92602,-0.51013,0.1483,-1.4296,-7.2122,-2.265,-15.389,-5.2452,-15.892,4.7684,-20.742,0.85384,1.3041,1.4966,-9.9499,-0.0033588,-1.5118,-0.028244,0.92439,-0.81851,-0.054729,-1.8797,-0.045735,1.0624,-0.71834,0.92839,-0.8145,-0.051982,-1.8751,-0.043294,1.0617,-0.71134,5.5511e-17,-0.55159,0.50629,10.083,0.26553,1.6146,-4.1369e-07,0.3104,0.1574,-1.8426,0.029912,0.040975,-1.2368e-08
0.99,-0.83554,-1.1455,-1.4138,9.947,0.0089544,1.5186,0.027734,0.91627,-0.82655,-0.060454,-1.889,-0.050854,1.0639,-0.73266,-0.81825,-0.80597,-0.58617,-0.93067,-0.526,0.15354,-1.4503,-7.0334,-1.6093,-15.195,-4.6492,-15.866,5.2452,-20.683,0.83685,1.1907,1.4281,-9.9495,-0.0086486,-1.5171,-0.02774,0.92034,-0.82252,-0.057553,-1.8843,-0.048255,1.0631,-0.72545,0.92439,-0.81851,-0.054729,-1.8797,-0.045735,1.0624,-0.71834,-8.3267e-17,-0.49969,0.54388,10.088,0.26669,1.6146,-4.4006e-07,0.30491,0.15446,-1.8423,0.032255,0.042487,-1.3193e-08
0.995,-0.81778,-1.0383,-1.3417,9.9487,0.014673,1.5237,0.027198,0.91215,-0.83058,-0.063431,-1.8936,-0.053532,1.0647,-0.73997,-0.82541,-0.80663,-0.60162,-0.93436,-0.54211,0.15867,-1.4699,-7.1526,-0.65565,-15.449,-3.6955,-16.112,5.126,-19.55,0.82233,1.0805,1.3645,-9.9486,-0.013214,-1.5218,-0.027323,0.91627,-0.82655,-0.060454,-1.889,-0.050854,1.0639,-0.73266,0.92034,-0.82252,-0.057553,-1.8843,-0.048255,1.0631,-0.72545,-5.5511e-17,-0.44787,0.58265,10.093,0.26786,1.6147,-4.6705e-07,0.30001,0.1517,-1.8457,0.03341,0.042745,-1.1171e-08
1,-0.79861,-0.9193,-1.2665,9.9457,0.020428,1.529,0.026655,0.90801,-0.83462,-0.066486,-1.8983,-0.056291,1.0655,-0.74737,-0.8319,-0.80681,-0.6173,-0.93746,-0.55808,0.16403,-1.4892,-6.4969,-0.17881,-15.684,-3.0994,-15.967,5.3644,-19.372,0.80572,0.96353,1.2958,-9.9478,-0.018334,-1.5274,-0.026851,0.91215,-0.83058,-0.063431,-1.8936,-0.053532,1.0647,-0.73997,0.91627,-0.82655,-0.060454,-1.889,-0.050854,1.0639,-0.73266,-1.1102e-16,-0.39617,0.6226,10.099,0.26906,1.6147,-4.4975e-07,0.29382,0.14869,-1.8447,0.036652,0.044936,-1.2242e-08
1.005,-0.78431,-0.8129,-1.2012,9.9475,0.025046,1.5338,0.026258,0.90383,-0.83865,-0.069618,-1.903,-0.05913,1.0663,-0.75487,-0.83822,-0.80597,-0.63258,-0.93985,-0.5741,0.16987,-1.5075,-6.3181,0.83447,-15.281,-2.3842,-16.022,5.8413,-18.239,0.78942,0.86268,1.225,-9.9542,-0.023628,-1.5328,-0.026381,0.90801,-0.83462,-0.066486,-1.8983,-0.056291,1.0655,-0.74737,0.91215,-0.83058,-0.063431,-1.8936,-0.053532,1.0647,-0.73997,5.5511e-17,-0.34465,0.66374,10.104,0.27028,1.6148,-4.3162e-07,0.28911,0.14476,-1.8472,0.038524,0.045769,-1.0506e-08
1.01,-0.77171,-0.71546,-1.1379,9.9623,0.029311,1.5403,0.025928,0.89962,-0.84267,-0.072827,-1.9077,-0.062048,1.0672,-0.76247,-0.84436,-0.80454,-0.64772,-0.94223,-0.59003,0.17583,-1.5254,-6.1393,1.4305,-15.14,-2.3842,-15.929,5.9605,-17.941,0.77368,0.73701,1.1581,-9.9453,-0.028119,-1.5373,-0.025983,0.90383,-0.83865,-0.069618,-1.903,-0.05913,1.0663,-0.75487,0.90801,-0.83462,-0.066486,-1.8983,-0.056291,1.0655,-0.74737,0,-0.29335,0.70607,10.11,0.27151,1.6148,-4.06e-07,0.28137,0.1445,-1.8497,0.038324,0.045311,-9.2969e-09
1.015,-0.75132,-0.60022,-1.0572,9.9575,0.035502,1.5448,0.02536,0.89538,-0.84669,-0.076113,-1.9124,-0.065046,1.0681,-0.77014,-0.85008,-0.80228,-0.66341,-0.94307,-0.60609,0.18191,-1.5425,-5.7221,2.265,-15.691,-0.83447,-16.06,6.0797,-17.047,0.76086,0.64882,1.0927,-9.9595,-0.032704,-1.5428,-0.025622,0.89962,-0.84267,-0.072827,-1.9077,-0.062048,1.0672,-0.76247,0.90383,-0.83865,-0.069618,-1.903,-0.05913,1.0663,-0.75487,-1.1102e-16,-0.24234,0.74958,10.115,0.27277,1.6148,-3.728e-07,0.27791,0.14138,-1.8544,0.038341,0.045728,-8.8408e-09
1.02,-0.73245,-0.49659,-0.97766,9.9635,0.041422,1.5503,0.024847,0.89111,-0.85069,-0.079477,-1.9172,-0.068124,1.069,-0.77791,-0.85574,-0.79924,-0.67893,-0.94366,-0.62195,0.18823,-1.559,-5.6624,3.0398,-15.52,-0.59605,-15.862,6.3181,-16.57,0.74089,0.53856,1.0118,-9.959,-0.03891,-1.5477,-0.025066,0.89538,-0.84669,-0.076113,-1.9124,-0.065046,1.0681,-0.77014,0.89962,-0.84267,-0.072827,-1.9077,-0.062048,1.0672,-0.76247,1.1102e-16,-0.19165,0.79429,10.121,0.27404,1.6149,-4.0316e-07,0.27225,0.138,-1.8538,0.041953,0.04736,-8.1783e-09
1.025,-0.71836,-0.39345,-0.90944,9.9709,0.046018,1.5558,0.024495,0.88682,-0.85468,-0.082916,-1.9219,-0.071282,1.07,-0.78575,-0.86117,-0.79554,-0.69401,-0.94378,-0.63787,0.19503,-1.575,-5.424,3.6955,-15.08,-0.11921,-15.914,6.7949,-15.974,0.72554,0.42619,0.94207,-9.96,-0.04354,-1.5528,-0.024695,0.89111,-0.85069,-0.079477,-1.9172,-0.068124,1.069,-0.77791,0.89538,-0.84669,-0.076113,-1.9124,-0.065046,1.0681,-0.77014,-5.5511e-17,-0.14134,0.84017,10.127,0.27533,1.6149,-4.0158e-07,0.26559,0.13714,-1.8595,0.041311,0.046152,-7.5511e-09
1.03,-0.69789,-0.27912,-0.82648,9.9664,0.052193,1.5603,0.023957,0.8825,-0.85864,-0.086433,-1.9266,-0.074519,1.071,-0.79367,-0.86606,-0.79107,-0.70959,-0.94271,-0.6538,0.20182,-1.5899,-4.8876,4.4703,-15.572,1.0729,-15.929,6.7949,-14.901,0.70676,0.31935,0.86242,-9.9621,-0.049395,-1.5578,-0.024198,0.88682,-0.85468,-0.082916,-1.9219,-0.071282,1.07,-0.78575,0.89111,-0.85069,-0.079477,-1.9172,-0.068124,1.069,-0.77791,-1.1102e-16,-0.091447,0.88725,10.133,0.27664,1.6149,-4.0493e-07,0.25955,0.13277,-1.8611,0.043449,0.047378,-6.3162e-09
1.035,-0.6846,-0.18691,-0.75716,9.9775,0.056667,1.5656,0.023635,0.87815,-0.86258,-0.090026,-1.9313,-0.077835,1.072,-0.80166,-0.87076,-0.78565,-0.72462,-0.9414,-0.66957,0.20874,-1.6042,-4.7088,5.424,-15.035,1.3113,-15.773,6.9141,-14.305,0.68856,0.22602,0.78114,-9.9728,-0.055319,-1.5633,-0.023712,0.8825,-0.85864,-0.086433,-1.9266,-0.074519,1.071,-0.79367,0.88682,-0.85468,-0.082916,-1.9219,-0.071282,1.07,-0.78575,-3.3307e-16,-0.042031,0.93549,10.139,0.27796,1.6148,-3.6706e-07,0.25369,0.13022,-1.8645,0.044461,0.047646,-4.4723e-09
1.04,-0.66186,-0.079328,-0.66623,9.9778,0.063701,1.5703,0.023027,0.87379,-0.86649,-0.093696,-1.936,-0.08123,1.0731,-0.80972,-0.87535,-0.77969,-0.7402,-0.93925,-0.6854,0.21613,-1.6179,-4.5896,5.9605,-15.579,2.1458,-15.832,7.391,-13.709,0.67091,0.12405,0.70215,-9.9813,-0.060913,-1.5689,-0.023273,0.87815,-0.86258,-0.090026,-1.9313,-0.077835,1.072,-0.80166,0.8825,-0.85864,-0.086433,-1.9266,-0.074519,1.071,-0.79367,-4.996e-16,0.0068715,0.98491,10.145,0.2793,1.6148,-3.2555e-07,0.24806,0.12743,-1.8673,0.046386,0.048481,-3.5095e-09
1.045,-0.64374,0.020644,-0.5849,9.9835,0.069324,1.5754,0.022587,0.8694,-0.87037,-0.097442,-1.9407,-0.084703,1.0742,-0.81785,-0.87953,-0.77295,-0.75547,-0.93663,-0.70087,0.22364,-1.631,-4.1723,6.7353,-15.274,2.6226,-15.467,7.5102,-13.053,0.65371,0.019632,0.62432,-9.9818,-0.066239,-1.5733,-0.022856,0.87379,-0.86649,-0.093696,-1.936,-0.08123,1.0731,-0.80972,0.87815,-0.86258,-0.090026,-1.9313,-0.077835,1.072,-0.80166,-1.1102e-16,0.055214,1.0355,10.151,0.28065,1.6148,-3.4741e-07,0.24389,0.12402,-1.8656,0.049558,0.050871,-4.0484e-09
1.05,-0.62853,0.12077,-0.51063,9.989,0.074129,1.5801,0.02225,0.86499,-0.87421,-0.10126,-1.9454,-0.088253,1.0753,-0.82604,-0.8837,-0.76556,-0.77032,-0.93353,-0.71616,0.23186,-1.6429,-4.1723,7.391,-14.849,3.0994,-15.289,8.2254,-11.98,0.63268,-0.08686,0.53669,-9.9827,-0.072592,-1.5781,-0.022335,0.8694,-0.87037,-0.097442,-1.9407,-0.084703,1.0742,-0.81785,0.87379,-0.86649,-0.093696,-1.936,-0.08123,1.0731,-0.80972,1.1102e-16,0.10296,1.0872,10.157,0.28203,1.6147,-4.1172e-07,0.23694,0.1209,-1.8677,0.050892,0.051185,-2.5677e-09
1.055,-0.60846,0.21531,-0.42241,9.9959,0.080513,1.5851,0.021743,0.86055,-0.87802,-0.10516,-1.95,-0.09188,1.0765,-0.83429,-0.88733,-0.75728,-0.7856,-0.92959,-0.73162,0.23961,-1.6546,-3.6359,8.2851,-15.281,3.9339,-15.46,7.7486,-11.682,0.61715,-0.17393,0.45861,-9.9951,-0.077814,-1.5831,-0.021962,0.86499,-0.87421,-0.10126,-1.9454,-0.088253,1.0753,-0.82604,0.8694,-0.87037,-0.097442,-1.9407,-0.084703,1.0742,-0.81785,0,0.15004,1.1401,10.163,0.28341,1.6147,-3.8722e-07,0.23235,0.11762,-1.8728,0.051557,0.051268,-2.3272e-09
1.06,-0.58878,0.32119,-0.33733,9.9954,0.086433,1.5894,0.021292,0.85611,-0.88178,-0.10913,-1.9547,-0.095583,1.0777,-0.8426,-0.89085,-0.74852,-0.80065,-0.92506,-0.74676,0.24807,-1.6656,-3.5167,8.7619,-15.043,4.53,-15.147,8.4639,-10.967,0.59919,-0.26942,0.37578,-10,-0.08357,-1.5876,-0.02153,0.86055,-0.87802,-0.10516,-1.95,-0.09188,1.0765,-0.83429,0.86499,-0.87421,-0.10126,-1.9454,-0.088253,1.0753,-0.82604,3.3307e-16,0.19645,1.1942,10.169,0.28482,1.6146,-3.4106e-07,0.22728,0.11515,-1.8744,0.053294,0.052131,2.8105e-10
1.065,-0.57153,0.40799,-0.2537,10.007,0.091989,1.5944,0.020896,0.85164,-0.88549,-0.11318,-1.9593,-0.099361,1.079,-0.85096,-0.89425,-0.7388,-0.8155,-0.92018,-0.76147,0.25666,-1.6752,-3.3975,9.7156,-14.849,4.8876,-14.707,8.5831,-9.656,0.57739,-0.37722,0.28542,-10.001,-0.089952,-1.5926,-0.021032,0.85611,-0.88178,-0.10913,-1.9547,-0.095583,1.0777,-0.8426,0.86055,-0.87802,-0.10516,-1.95,-0.09188,1.0765,-0.83429,-1.1102e-16,0.24211,1.2493,10.176,0.28623,1.6145,-3.8997e-07,0.21922,0.11322,-1.8735,0.055077,0.052429,3.9403e-10
1.07,-0.54961,0.49833,-0.15859,10.014,0.098966,1.5989,0.020349,0.84716,-0.88915,-0.11731,-1.9639,-0.10321,1.0803,-0.85936,-0.89723,-0.72843,-0.83064,-0.91457,-0.77634,0.2656,-1.6848,-2.9802,10.371,-15.14,5.6028,-14.871,8.9407,-9.5367,0.5592,-0.45711,0.19754,-10.017,-0.096108,-1.5977,-0.020582,0.85164,-0.88549,-0.11318,-1.9593,-0.099361,1.079,-0.85096,0.85611,-0.88178,-0.10913,-1.9547,-0.095583,1.0777,-0.8426,2.2204e-16,0.28701,1.3056,10.182,0.28767,1.6144,-3.5392e-07,0.21487,0.10996,-1.8778,0.056641,0.052858,1.5513e-09
